date,year,month,depth,temp,ph,do_mgl,sp_cond
5/17/2017,2017,5,46,4.29,7.62,11.6,0.314
5/17/2017,2017,5,48,4.26,7.59,11.6,0.314
5/17/2017,2017,5,6,,7.45,11.6,0.308
6/1/2017,2017,6,0,14.90,8.10,10.4,0.315
6/1/2017,2017,6,2,14.60,8.09,10.5,0.315
6/1/2017,2017,6,4,14.36,8.07,10.5,0.315
6/1/2017,2017,6,6,14.32,8.06,10.5,0.315
6/1/2017,2017,6,8,13.95,8.02,10.7,0.315
6/1/2017,2017,6,10,11.55,8.02,11.2,0.317
6/1/2017,2017,6,12,9.75,7.97,11.4,0.317
6/1/2017,2017,6,14,8.26,7.97,11.6,0.317
6/1/2017,2017,6,16,7.16,7.97,11.6,0.318
6/1/2017,2017,6,18,6.78,8.00,11.6,0.318
6/1/2017,2017,6,20,6.44,7.95,11.6,0.319
6/1/2017,2017,6,25,5.49,7.89,11.6,0.319
6/1/2017,2017,6,30,5.07,7.84,11.6,0.320
6/1/2017,2017,6,35,4.80,7.75,11.5,0.320
6/1/2017,2017,6,40,4.52,7.67,11.4,0.320
6/1/2017,2017,6,42,4.36,7.59,11.1,0.321
6/1/2017,2017,6,44,4.30,7.52,10.7,0.322
6/1/2017,2017,6,46,4.25,7.43,10.6,0.323
6/1/2017,2017,6,48,4.25,7.31,10.5,0.323
6/14/2017,2017,6,0,20.91,8.32,9.9,0.312
6/14/2017,2017,6,2,19.98,8.34,10.0,0.311
6/14/2017,2017,6,4,19.22,8.35,10.2,0.309
6/14/2017,2017,6,6,16.76,8.33,10.4,0.307
6/14/2017,2017,6,8,14.00,8.22,10.5,0.311
6/14/2017,2017,6,10,11.80,8.17,10.7,0.313
6/14/2017,2017,6,12,10.15,8.13,11.0,0.312
6/14/2017,2017,6,14,8.54,8.09,11.1,0.311
6/14/2017,2017,6,16,7.82,8.07,11.1,0.312
6/14/2017,2017,6,18,7.36,8.04,11.1,0.312
6/14/2017,2017,6,20,6.75,8.03,11.1,0.313
6/14/2017,2017,6,25,6.02,8.00,11.1,0.313
6/14/2017,2017,6,30,5.25,7.98,11.1,0.313
6/14/2017,2017,6,35,4.85,7.95,11.1,0.314
6/14/2017,2017,6,40,4.57,7.93,10.9,0.312
6/14/2017,2017,6,42,4.46,7.90,10.6,0.316
6/14/2017,2017,6,44,4.33,7.80,10.1,0.317
6/14/2017,2017,6,46,4.28,7.85,9.8,0.318
6/14/2017,2017,6,48,4.28,7.72,9.6,0.318
6/29/2017,2017,6,0,20.57,8.45,9.1,0.303
6/29/2017,2017,6,2,20.53,8.44,9.2,0.303
6/29/2017,2017,6,4,20.48,8.43,9.1,0.303
6/29/2017,2017,6,6,20.42,8.34,9.1,0.302
6/29/2017,2017,6,8,16.37,8.13,10.2,0.304
6/29/2017,2017,6,10,12.97,8.01,10.5,0.304
6/29/2017,2017,6,12,10.08,7.98,10.7,0.306
6/29/2017,2017,6,14,8.75,7.97,10.8,0.306
6/29/2017,2017,6,16,8.16,7.96,10.7,0.306
6/29/2017,2017,6,18,7.38,7.95,10.7,0.306
6/29/2017,2017,6,20,6.94,7.95,10.7,0.307
6/29/2017,2017,6,25,6.16,7.94,10.8,0.307
6/29/2017,2017,6,30,5.34,7.93,10.8,0.308
6/29/2017,2017,6,35,4.94,7.92,10.7,0.308
6/29/2017,2017,6,40,4.65,7.91,10.2,0.301
6/29/2017,2017,6,42,4.48,7.91,10.1,0.311
6/29/2017,2017,6,44,4.40,7.92,9.8,0.311
6/29/2017,2017,6,46,4.34,7.93,9.5,0.312
6/29/2017,2017,6,48,4.32,7.98,9.1,0.313
7/13/2017,2017,7,0,23.13,8.39,8.7,0.310
7/13/2017,2017,7,2,22.89,8.36,8.7,0.310
7/13/2017,2017,7,4,22.70,8.29,8.7,0.310
7/13/2017,2017,7,6,22.45,8.14,8.7,0.310
7/13/2017,2017,7,8,18.09,7.93,10.0,0.313
7/13/2017,2017,7,10,13.47,7.84,9.9,0.314
7/13/2017,2017,7,12,10.55,7.76,10.1,0.314
7/13/2017,2017,7,14,8.49,7.70,10.2,0.315
7/13/2017,2017,7,16,8.00,7.58,10.2,0.315
7/13/2017,2017,7,18,7.36,7.56,10.0,0.316
7/13/2017,2017,7,20,7.04,7.55,10.0,0.315
7/13/2017,2017,7,25,6.06,7.55,10.3,0.316
7/13/2017,2017,7,30,5.51,7.53,10.3,0.316
7/13/2017,2017,7,35,5.08,7.51,10.1,0.317
7/13/2017,2017,7,40,4.63,7.49,9.1,0.318
7/13/2017,2017,7,42,4.54,7.45,9.7,0.319
7/13/2017,2017,7,44,4.44,7.43,8.5,0.322
7/13/2017,2017,7,46,4.37,7.43,8.2,0.323
7/28/2017,2017,7,0,22.77,8.17,8.7,0.300
7/28/2017,2017,7,2,22.66,8.18,8.8,0.300
7/28/2017,2017,7,4,22.60,8.16,8.7,0.300
7/28/2017,2017,7,6,22.51,8.15,8.6,0.303
7/28/2017,2017,7,8,21.82,8.10,8.8,0.304
7/28/2017,2017,7,10,12.97,8.00,10.1,0.310
7/28/2017,2017,7,12,9.73,7.92,10.1,0.310
7/28/2017,2017,7,14,8.56,7.87,10.2,0.311
7/28/2017,2017,7,16,7.94,7.84,10.1,0.311
7/28/2017,2017,7,18,7.46,7.80,10.0,0.311
7/28/2017,2017,7,20,7.00,7.78,9.9,0.311
7/28/2017,2017,7,25,6.22,7.75,10.1,0.311
7/28/2017,2017,7,30,5.60,7.73,10.2,0.312
7/28/2017,2017,7,35,5.08,7.70,9.9,0.313
7/28/2017,2017,7,40,4.80,7.66,9.9,0.314
7/28/2017,2017,7,42,4.76,7.65,9.7,0.314
7/28/2017,2017,7,44,4.57,7.62,9.2,0.316
7/28/2017,2017,7,46,4.49,7.59,8.9,0.317
7/28/2017,2017,7,48,4.41,7.54,7.5,0.321
8/14/2017,2017,8,0,23.23,8.38,9.0,0.292
8/14/2017,2017,8,2,22.98,8.39,9.0,0.292
8/14/2017,2017,8,4,22.45,8.38,9.1,0.293
8/14/2017,2017,8,6,22.27,8.44,9.1,0.293
8/14/2017,2017,8,8,22.06,8.32,9.2,0.293
8/14/2017,2017,8,10,15.86,7.97,10.2,0.306
8/14/2017,2017,8,12,11.37,7.92,9.6,0.309
8/14/2017,2017,8,14,8.91,7.72,9.6,0.308
8/14/2017,2017,8,16,7.91,7.69,9.4,0.310
8/14/2017,2017,8,18,7.06,7.67,9.6,0.309
8/14/2017,2017,8,20,6.63,7.64,9.7,0.309
8/14/2017,2017,8,25,5.84,7.62,9.8,0.309
8/14/2017,2017,8,30,5.53,7.59,9.8,0.310
8/14/2017,2017,8,35,5.05,7.54,9.4,0.311
8/14/2017,2017,8,40,4.70,7.53,8.8,0.314
8/14/2017,2017,8,42,4.64,7.43,8.5,0.314
8/14/2017,2017,8,44,4.56,7.27,8.1,0.315
8/14/2017,2017,8,46,4.47,7.16,7.1,0.319
9/8/2017,2017,9,0,19.57,7.94,9.1,0.282
9/8/2017,2017,9,2,19.56,8.06,9.1,0.282
9/8/2017,2017,9,4,19.53,8.09,9.1,0.282
9/8/2017,2017,9,6,19.44,9.10,9.1,0.282
9/8/2017,2017,9,8,19.42,8.11,9.1,0.282
9/8/2017,2017,9,10,19.39,8.13,9.0,0.282
9/8/2017,2017,9,12,10.95,7.82,8.5,0.311
9/8/2017,2017,9,14,9.27,7.75,8.7,0.309
9/8/2017,2017,9,16,8.11,7.70,8.5,0.311
9/8/2017,2017,9,18,7.63,7.67,8.4,0.311
9/8/2017,2017,9,20,7.06,7.65,8.7,0.311
9/8/2017,2017,9,25,6.26,7.64,9.0,0.310
9/8/2017,2017,9,30,5.83,7.62,9.2,0.311
9/8/2017,2017,9,35,5.01,7.61,9.2,0.312
9/8/2017,2017,9,40,4.70,7.59,8.5,0.315
9/8/2017,2017,9,42,4.54,7.56,7.7,0.318
9/8/2017,2017,9,44,4.49,7.53,6.6,0.321
9/8/2017,2017,9,46,4.48,7.50,5.9,0.323
9/8/2017,2017,9,48,4.47,7.47,5.6,0.323
9/25/2017,2017,9,0,21.73,8.16,9.3,0.285
9/25/2017,2017,9,2,21.54,8.21,9.4,0.285
9/25/2017,2017,9,4,21.32,8.24,9.5,0.285
9/25/2017,2017,9,6,20.72,8.27,9.6,0.285
9/25/2017,2017,9,8,19.74,8.28,9.9,0.285
9/25/2017,2017,9,10,17.28,8.16,8.8,0.293
9/25/2017,2017,9,12,11.74,7.88,8.3,0.317
9/25/2017,2017,9,14,9.86,7.84,8.2,0.318
9/25/2017,2017,9,16,8.18,7.82,8.2,0.319
9/25/2017,2017,9,18,7.59,7.80,8.3,0.319
9/25/2017,2017,9,20,7.06,7.78,8.4,0.319
9/25/2017,2017,9,25,6.11,7.76,8.8,0.318
9/25/2017,2017,9,30,5.52,7.75,8.8,0.319
9/25/2017,2017,9,35,5.19,7.74,8.8,0.320
9/25/2017,2017,9,40,4.74,7.72,8.2,0.322
9/25/2017,2017,9,42,4.62,7.70,7.5,0.325
9/25/2017,2017,9,44,4.59,7.67,6.8,0.327
9/25/2017,2017,9,46,4.52,7.64,5.4,0.331
10/10/2017,2017,10,0,18.59,8.23,10.1,0.286
10/10/2017,2017,10,2,18.49,8.21,10.1,0.286
10/10/2017,2017,10,4,18.46,8.22,10.1,0.286
10/10/2017,2017,10,6,18.44,8.23,10.0,0.286
10/10/2017,2017,10,8,18.43,8.23,10.0,0.286
10/10/2017,2017,10,10,18.07,8.22,9.8,0.288
10/10/2017,2017,10,12,14.13,8.05,8.4,0.313
10/10/2017,2017,10,14,10.04,7.95,8.4,0.320
10/10/2017,2017,10,16,8.73,7.91,8.4,0.320
10/10/2017,2017,10,18,7.71,7.88,8.7,0.320
10/10/2017,2017,10,20,7.13,7.84,9.0,0.320
10/10/2017,2017,10,25,6.05,7.82,9.3,0.320
10/10/2017,2017,10,30,5.61,7.80,9.5,0.320
10/10/2017,2017,10,35,5.14,7.77,9.5,0.321
10/10/2017,2017,10,40,4.76,7.75,8.1,0.326
10/10/2017,2017,10,42,4.62,7.71,6.6,0.330
10/10/2017,2017,10,44,4.58,7.68,5.7,0.332
10/10/2017,2017,10,46,4.55,7.66,5.2,0.334
10/10/2017,2017,10,48,4.54,7.64,4.8,0.335
10/26/2017,2017,10,4,14.97,8.10,9.5,0.281
10/26/2017,2017,10,6,14.97,8.09,9.5,0.281
10/26/2017,2017,10,8,14.97,8.08,9.4,0.282
10/26/2017,2017,10,10,14.97,8.08,9.4,0.282
10/26/2017,2017,10,12,14.97,8.07,9.4,0.281
10/26/2017,2017,10,2,14.96,8.14,9.5,0.281
10/26/2017,2017,10,0,14.95,8.32,9.5,0.281
10/26/2017,2017,10,14,10.62,7.84,7.5,0.306
10/26/2017,2017,10,16,8.40,7.76,7.5,0.309
10/26/2017,2017,10,18,7.77,7.74,7.5,0.309
10/26/2017,2017,10,20,7.31,7.69,7.7,0.309
10/26/2017,2017,10,25,6.48,7.67,7.9,0.309
10/26/2017,2017,10,30,5.81,7.65,8.2,0.310
10/26/2017,2017,10,35,5.44,7.63,8.2,0.310
10/26/2017,2017,10,40,5.12,7.61,7.8,0.312
10/26/2017,2017,10,42,4.80,7.57,6.7,0.317
10/26/2017,2017,10,44,4.75,7.50,6.0,0.318
10/26/2017,2017,10,46,4.70,7.47,5.5,0.320
10/26/2017,2017,10,48,4.62,7.44,4.8,0.322
11/14/2017,2017,11,2,9.61,8.03,9.7,0.291
11/14/2017,2017,11,4,9.61,8.00,9.7,0.291
11/14/2017,2017,11,0,9.60,8.09,9.7,0.291
11/14/2017,2017,11,6,9.60,7.99,9.7,0.291
11/14/2017,2017,11,8,9.60,7.98,9.6,0.291
11/14/2017,2017,11,10,9.60,7.97,9.6,0.291
11/14/2017,2017,11,12,9.60,7.96,9.6,0.291
11/14/2017,2017,11,14,9.60,7.95,9.6,0.291
11/14/2017,2017,11,16,9.60,7.94,9.6,0.291
11/14/2017,2017,11,18,9.59,7.94,9.6,0.291
11/14/2017,2017,11,20,9.04,7.90,9.2,0.296
11/14/2017,2017,11,25,7.03,7.94,7.4,0.311
11/14/2017,2017,11,30,5.98,7.68,7.5,0.312
11/14/2017,2017,11,35,5.66,7.65,7.4,0.313
11/14/2017,2017,11,40,5.13,7.60,7.0,0.316
11/14/2017,2017,11,42,5.05,7.58,6.5,0.317
11/14/2017,2017,11,44,4.92,7.55,6.3,0.318
11/14/2017,2017,11,46,4.85,7.50,5.5,0.320
11/14/2017,2017,11,48,4.78,7.48,4.9,0.322
11/30/2017,2017,11,2,6.87,8.33,10.1,0.302
11/30/2017,2017,11,10,6.87,7.95,10.1,0.302
11/30/2017,2017,11,0,6.86,8.63,10.2,0.302
11/30/2017,2017,11,4,6.86,8.12,10.1,0.302
11/30/2017,2017,11,6,6.86,8.05,10.1,0.302
11/30/2017,2017,11,8,6.86,7.99,10.1,0.302
11/30/2017,2017,11,12,6.86,7.92,10.0,0.302
11/30/2017,2017,11,14,6.86,7.90,10.0,0.302
11/30/2017,2017,11,16,6.86,7.89,10.0,0.302
11/30/2017,2017,11,20,6.86,7.86,10.0,0.302
11/30/2017,2017,11,25,6.86,7.85,10.0,0.302
11/30/2017,2017,11,18,6.85,7.87,10.0,0.302
11/30/2017,2017,11,30,6.85,7.84,9.9,0.302
11/30/2017,2017,11,35,6.28,7.78,8.4,0.311
11/30/2017,2017,11,40,5.26,7.65,6.2,0.322
11/30/2017,2017,11,42,5.17,7.59,5.9,0.323
11/30/2017,2017,11,44,5.11,7.57,5.7,0.324
11/30/2017,2017,11,46,5.06,7.55,5.5,0.324
11/30/2017,2017,11,48,4.97,7.49,5.1,0.325
1/10/2018,2018,1,35,3.78,,11.1,
1/10/2018,2018,1,40,3.75,,10.9,
1/10/2018,2018,1,42,3.74,,10.8,
1/10/2018,2018,1,30,3.68,,11.3,
1/10/2018,2018,1,25,3.60,,11.5,
1/10/2018,2018,1,44,3.54,,10.8,
1/10/2018,2018,1,46,3.49,,10.9,
1/10/2018,2018,1,48,3.43,,10.5,
1/10/2018,2018,1,20,3.42,,11.4,
1/10/2018,2018,1,18,3.35,,11.5,
1/10/2018,2018,1,16,3.20,,11.6,
1/10/2018,2018,1,14,3.06,,11.7,
1/10/2018,2018,1,12,2.95,,11.8,
1/10/2018,2018,1,10,2.83,,12.0,
1/10/2018,2018,1,8,2.62,,12.3,
1/10/2018,2018,1,6,2.25,,12.5,
1/10/2018,2018,1,4,2.06,,12.7,
1/10/2018,2018,1,2,1.73,,13.1,
1/10/2018,2018,1,0,0.93,,13.7,
2/14/2018,2018,2,0,0.66,8.10,13.2,0.316
2/14/2018,2018,2,2,2.49,8.01,12.4,0.311
2/14/2018,2018,2,4,2.73,7.98,12.2,0.312
2/14/2018,2018,2,6,2.80,7.97,12.0,0.312
2/14/2018,2018,2,8,2.94,7.96,11.7,0.311
2/14/2018,2018,2,10,3.07,7.95,11.5,0.310
2/14/2018,2018,2,12,3.12,7.93,11.4,0.311
2/14/2018,2018,2,14,3.25,7.93,11.3,0.310
2/14/2018,2018,2,16,3.35,7.92,11.2,0.310
2/14/2018,2018,2,18,3.48,7.92,11.1,0.309
2/14/2018,2018,2,20,3.43,7.91,11.1,0.311
2/14/2018,2018,2,25,3.27,7.90,11.1,0.315
2/14/2018,2018,2,30,3.19,7.89,11.0,0.319
2/14/2018,2018,2,35,3.21,7.88,10.9,0.322
2/14/2018,2018,2,40,3.13,7.87,10.8,0.329
2/14/2018,2018,2,42,3.10,7.86,10.8,0.332
2/14/2018,2018,2,44,3.05,7.84,10.6,0.341
2/14/2018,2018,2,46,3.06,7.81,10.3,0.360
2/14/2018,2018,2,48,3.32,7.78,9.4,0.373
5/2/2018,2018,5,0,5.02,7.74,11.8,0.312
5/2/2018,2018,5,2,5.00,7.73,11.8,0.312
5/2/2018,2018,5,4,4.85,7.72,11.8,0.311
5/2/2018,2018,5,6,4.70,7.72,11.8,0.311
5/2/2018,2018,5,8,4.65,7.71,11.7,0.311
5/2/2018,2018,5,10,4.57,7.71,11.7,0.311
5/2/2018,2018,5,12,4.56,7.70,11.7,0.311
5/2/2018,2018,5,14,4.55,7.68,11.7,0.311
5/2/2018,2018,5,16,4.55,7.68,11.6,0.311
5/2/2018,2018,5,18,4.50,7.65,11.6,0.312
5/2/2018,2018,5,20,4.47,7.63,11.5,0.312
5/2/2018,2018,5,25,4.41,7.60,11.4,0.313
5/2/2018,2018,5,30,4.16,7.57,11.2,0.316
5/2/2018,2018,5,35,3.95,7.54,11.1,0.318
5/2/2018,2018,5,40,3.82,7.51,10.7,0.322
5/2/2018,2018,5,42,3.65,7.47,9.8,0.327
5/2/2018,2018,5,44,3.64,7.46,9.6,0.331
5/2/2018,2018,5,46,3.62,7.47,8.8,0.334
5/2/2018,2018,5,48,3.42,7.49,8.4,0.344
5/17/2018,2018,5,0,11.52,8.23,11.3,0.308
5/17/2018,2018,5,2,10.83,8.27,11.4,0.308
5/17/2018,2018,5,4,10.37,8.31,11.5,0.308
5/17/2018,2018,5,6,9.60,8.30,11.5,0.308
5/17/2018,2018,5,8,8.86,8.28,11.6,0.309
5/17/2018,2018,5,10,8.51,8.27,11.7,0.308
5/17/2018,2018,5,12,8.25,8.24,11.6,0.308
5/17/2018,2018,5,14,6.82,8.23,11.7,0.310
5/17/2018,2018,5,16,6.49,8.21,11.7,0.309
5/17/2018,2018,5,18,6.03,8.20,11.6,0.309
5/17/2018,2018,5,20,5.83,8.19,11.6,0.309
5/17/2018,2018,5,25,5.53,8.18,11.5,0.310
5/17/2018,2018,5,30,5.10,8.16,11.4,0.311
5/17/2018,2018,5,35,4.84,8.16,11.3,0.311
5/17/2018,2018,5,40,4.55,8.13,11.1,0.313
5/17/2018,2018,5,42,4.44,8.11,11.0,0.314
5/17/2018,2018,5,44,4.20,8.08,10.6,0.316
5/17/2018,2018,5,46,4.13,8.05,10.5,0.317
5/17/2018,2018,5,48,4.09,8.03,10.5,0.318
6/1/2018,2018,6,0,18.85,,10.1,0.307
6/1/2018,2018,6,2,17.87,,10.2,0.307
6/1/2018,2018,6,4,17.12,,10.4,0.307
6/1/2018,2018,6,6,16.12,,10.5,0.307
6/1/2018,2018,6,8,9.67,,11.7,0.307
6/1/2018,2018,6,10,8.21,,11.9,0.307
6/1/2018,2018,6,12,7.27,,11.9,0.307
6/1/2018,2018,6,14,6.98,,11.9,0.307
6/1/2018,2018,6,16,6.22,,11.8,0.309
6/1/2018,2018,6,18,5.83,,11.7,0.309
6/1/2018,2018,6,20,5.54,,11.6,0.309
6/1/2018,2018,6,25,5.08,,11.5,0.310
6/1/2018,2018,6,30,4.88,,11.4,0.311
6/1/2018,2018,6,35,4.45,,11.1,0.314
6/1/2018,2018,6,40,4.29,,10.8,0.315
6/1/2018,2018,6,42,4.20,,10.5,0.316
6/1/2018,2018,6,44,4.18,,10.5,0.317
6/1/2018,2018,6,46,4.16,,10.4,0.317
6/1/2018,2018,6,48,4.14,,10.3,0.317
6/18/2018,2018,6,0,18.56,8.32,10.2,0.308
6/18/2018,2018,6,2,18.56,8.32,10.2,0.308
6/18/2018,2018,6,4,18.54,8.34,10.2,0.308
6/18/2018,2018,6,6,18.21,8.33,10.2,0.308
6/18/2018,2018,6,8,16.04,8.30,10.9,0.308
6/18/2018,2018,6,10,10.77,8.19,11.7,0.309
6/18/2018,2018,6,12,9.20,8.12,11.6,0.310
6/18/2018,2018,6,14,7.73,8.07,11.5,0.310
6/18/2018,2018,6,16,7.27,8.04,11.3,0.311
6/18/2018,2018,6,18,6.82,8.02,11.2,0.311
6/18/2018,2018,6,20,6.41,7.97,11.0,0.312
6/18/2018,2018,6,25,5.99,7.95,10.8,0.313
6/18/2018,2018,6,30,5.56,7.94,10.7,0.313
6/18/2018,2018,6,35,5.28,7.93,10.6,0.314
6/18/2018,2018,6,40,4.89,7.87,10.2,0.316
6/18/2018,2018,6,42,4.71,7.86,10.0,0.317
6/18/2018,2018,6,44,4.68,7.85,9.9,0.317
6/18/2018,2018,6,46,4.48,7.83,9.6,0.318
6/18/2018,2018,6,48,4.38,7.79,9.3,0.320
7/3/2018,2018,7,0,25.18,8.30,9.4,293.800
7/3/2018,2018,7,2,24.35,8.36,9.4,294.100
7/3/2018,2018,7,4,22.48,8.40,9.9,294.300
7/3/2018,2018,7,6,20.97,8.42,10.0,294.500
7/3/2018,2018,7,8,17.02,8.51,12.1,299.100
7/3/2018,2018,7,10,11.59,8.45,12.6,303.500
7/3/2018,2018,7,12,8.94,8.32,11.6,306.400
7/3/2018,2018,7,14,7.47,8.19,11.5,306.100
7/3/2018,2018,7,16,7.13,8.10,11.3,306.700
7/3/2018,2018,7,18,6.43,8.04,11.1,307.600
7/3/2018,2018,7,20,6.09,7.99,10.9,308.100
7/3/2018,2018,7,25,5.62,7.97,10.8,308.600
7/3/2018,2018,7,30,5.24,7.94,10.5,309.600
7/3/2018,2018,7,35,4.89,7.91,10.3,311.000
7/3/2018,2018,7,40,4.50,7.87,9.7,313.900
7/3/2018,2018,7,42,4.45,7.83,9.6,314.000
7/3/2018,2018,7,44,4.35,7.80,9.1,315.800
7/3/2018,2018,7,46,4.32,7.78,8.7,317.000
7/3/2018,2018,7,48,4.32,7.77,8.7,317.000
7/18/2018,2018,7,0,24.99,8.22,8.6,289.300
7/18/2018,2018,7,2,24.99,8.27,8.6,289.500
7/18/2018,2018,7,4,24.96,8.32,8.6,289.300
7/18/2018,2018,7,6,24.88,8.33,8.6,289.100
7/18/2018,2018,7,8,17.82,8.51,12.2,293.000
7/18/2018,2018,7,10,11.59,8.63,13.0,303.200
7/18/2018,2018,7,12,8.93,8.33,12.0,305.100
7/18/2018,2018,7,14,7.93,8.18,11.3,306.100
7/18/2018,2018,7,16,7.22,8.11,10.9,306.800
7/18/2018,2018,7,18,6.83,8.06,10.8,307.200
7/18/2018,2018,7,20,6.48,8.01,10.6,307.600
7/18/2018,2018,7,25,5.76,7.95,10.2,309.100
7/18/2018,2018,7,30,5.31,7.90,10.0,309.900
7/18/2018,2018,7,35,5.02,7.85,9.8,311.000
7/18/2018,2018,7,40,4.66,7.80,8.9,314.400
7/18/2018,2018,7,42,4.59,7.77,8.8,314.900
7/18/2018,2018,7,44,4.44,7.75,8.9,315.400
7/18/2018,2018,7,46,4.36,7.70,7.6,319.100
7/18/2018,2018,7,48,4.35,7.63,6.2,324.400
7/30/2018,2018,7,0,24.48,8.07,8.5,285.000
7/30/2018,2018,7,2,24.35,8.19,8.5,284.900
7/30/2018,2018,7,4,24.26,8.24,8.5,284.900
7/30/2018,2018,7,6,24.20,8.25,8.5,284.800
7/30/2018,2018,7,8,21.09,8.33,10.2,292.100
7/30/2018,2018,7,10,14.36,8.47,12.5,300.400
7/30/2018,2018,7,12,9.83,8.37,12.2,304.200
7/30/2018,2018,7,14,7.92,8.28,11.0,306.900
7/30/2018,2018,7,16,7.31,8.21,10.7,307.000
7/30/2018,2018,7,18,6.79,8.11,10.4,307.500
7/30/2018,2018,7,20,6.39,8.05,10.2,308.000
7/30/2018,2018,7,25,5.84,7.96,10.0,308.800
7/30/2018,2018,7,30,5.38,7.91,9.7,310.000
7/30/2018,2018,7,35,4.93,7.88,9.5,311.800
7/30/2018,2018,7,40,4.56,7.84,8.9,314.600
7/30/2018,2018,7,42,4.49,7.80,8.5,316.000
7/30/2018,2018,7,44,4.42,7.78,7.9,317.700
7/30/2018,2018,7,46,4.38,7.74,7.3,319.600
7/30/2018,2018,7,48,4.37,7.72,7.0,320.100
8/6/2018,2018,8,0,24.55,8.21,8.4,285.300
8/6/2018,2018,8,2,24.53,8.22,8.4,285.200
8/6/2018,2018,8,4,24.53,8.25,8.4,285.300
8/6/2018,2018,8,6,24.49,8.28,8.4,285.400
8/6/2018,2018,8,8,20.65,8.35,10.1,297.100
8/6/2018,2018,8,10,13.48,8.50,11.4,307.000
8/6/2018,2018,8,12,8.92,8.45,11.5,308.900
8/6/2018,2018,8,14,7.83,8.26,10.5,311.000
8/6/2018,2018,8,16,7.25,8.18,10.2,311.800
8/6/2018,2018,8,18,6.78,8.08,10.1,310.900
8/6/2018,2018,8,20,6.44,8.01,9.8,312.300
8/6/2018,2018,8,25,5.95,7.95,9.7,312.100
8/6/2018,2018,8,30,5.44,7.90,9.6,313.000
8/6/2018,2018,8,35,4.98,7.85,9.4,314.600
8/6/2018,2018,8,40,4.59,7.81,8.6,318.200
8/6/2018,2018,8,42,4.50,7.75,8.0,319.900
8/6/2018,2018,8,44,4.45,7.70,7.2,322.800
8/6/2018,2018,8,46,4.43,7.67,6.6,324.500
8/6/2018,2018,8,48,4.41,7.63,6.1,325.500
8/24/2018,2018,8,0,23.81,,9.0,280.700
8/24/2018,2018,8,2,23.50,,9.0,280.500
8/24/2018,2018,8,4,23.26,,9.0,280.600
8/24/2018,2018,8,6,23.18,,9.0,280.300
8/24/2018,2018,8,8,23.08,,8.9,279.900
8/24/2018,2018,8,10,15.70,,11.9,307.600
8/24/2018,2018,8,12,9.49,,11.4,311.600
8/24/2018,2018,8,14,7.65,,10.6,313.000
8/24/2018,2018,8,16,7.21,,10.1,313.900
8/24/2018,2018,8,18,6.64,,10.3,313.200
8/24/2018,2018,8,20,6.34,,10.1,314.200
8/24/2018,2018,8,25,5.85,,9.9,314.900
8/24/2018,2018,8,30,5.39,,9.9,315.600
8/24/2018,2018,8,35,4.90,,10.1,316.500
8/24/2018,2018,8,40,4.55,,8.8,321.000
8/24/2018,2018,8,42,4.55,,8.0,323.000
8/24/2018,2018,8,44,4.47,,6.9,325.700
8/24/2018,2018,8,46,4.45,,6.3,327.200
8/24/2018,2018,8,48,4.41,,5.4,329.300
9/13/2018,2018,9,0,22.05,,8.7,0.273
9/13/2018,2018,9,2,21.97,,8.7,0.273
9/13/2018,2018,9,4,21.88,,8.7,0.273
9/13/2018,2018,9,6,21.56,,8.7,0.273
9/13/2018,2018,9,8,21.41,,8.6,0.273
9/13/2018,2018,9,10,18.15,,9.6,0.300
9/13/2018,2018,9,12,11.07,,9.9,0.310
9/13/2018,2018,9,14,8.60,,9.5,0.310
9/13/2018,2018,9,16,7.58,,9.7,0.310
9/13/2018,2018,9,18,7.04,,8.5,0.312
9/13/2018,2018,9,20,6.56,,8.7,0.311
9/13/2018,2018,9,25,5.85,,8.8,0.312
9/13/2018,2018,9,30,5.44,,8.6,0.313
9/13/2018,2018,9,35,4.92,,8.6,0.314
9/13/2018,2018,9,40,4.64,,7.6,0.318
9/13/2018,2018,9,42,4.54,,6.9,0.320
9/13/2018,2018,9,44,4.51,,6.4,0.322
9/13/2018,2018,9,46,4.47,,5.7,0.323
9/13/2018,2018,9,48,4.43,,4.5,0.326
9/28/2018,2018,9,0,19.73,,8.8,281.000
9/28/2018,2018,9,2,19.73,,8.8,280.900
9/28/2018,2018,9,4,19.72,,8.8,281.000
9/28/2018,2018,9,6,19.72,,8.8,281.000
9/28/2018,2018,9,8,19.72,,8.7,281.000
9/28/2018,2018,9,10,19.71,,8.7,281.100
9/28/2018,2018,9,12,12.58,,8.9,315.100
9/28/2018,2018,9,14,9.09,,8.9,318.100
9/28/2018,2018,9,16,7.94,,8.6,318.800
9/28/2018,2018,9,18,7.23,,8.6,318.600
9/28/2018,2018,9,20,6.72,,8.7,318.700
9/28/2018,2018,9,25,6.06,,8.7,319.200
9/28/2018,2018,9,30,5.52,,8.5,320.600
9/28/2018,2018,9,35,5.09,,8.8,320.900
9/28/2018,2018,9,40,4.82,,8.0,323.500
9/28/2018,2018,9,42,4.76,,7.1,326.000
9/28/2018,2018,9,44,4.68,,6.5,327.900
9/28/2018,2018,9,46,4.52,,5.1,332.100
9/28/2018,2018,9,48,4.49,,3.8,333.900
10/10/2018,2018,10,0,17.99,,9.0,279.600
10/10/2018,2018,10,2,17.98,,9.0,279.600
